,CNI,CNO,CNIO,AA,RA
0,0.5216312242935264,0.5526311481891844,0.713291187542357,0.713173470281467,0.7132615855042912
1,0.5262672854316148,0.5409065707480872,0.718539607089264,0.7185289689378493,0.7185028116008415
2,0.5362424161170345,0.459849766992966,0.6896427745294158,0.6896258805448007,0.6895218634151666
3,0.5160087936477358,0.4768553552120881,0.7322267789771857,0.7324434321002058,0.7323789923798335
4,0.5243242899624766,0.5422233922892195,0.6848616225283005,0.6849123319264764,0.6848405788587405
5,0.5144809069832722,0.5597498077900834,0.7326993747793856,0.7322139611976077,0.7322143324981547
6,0.538550431058859,0.48810451396961646,0.6416119595793301,0.6415566503082134,0.6416008977251068
7,0.5151077030481145,0.542839877339759,0.7749706298535809,0.7751342769313921,0.7751160105144499
8,0.5207853829300955,0.44122338359354973,0.6985702509028533,0.6987815025445001,0.6987803279920842
9,0.5455438673742827,0.5057968709516935,0.7067481963938825,0.6863720239434719,0.7067760213744506
10,0.5421625055194726,0.5097960048487347,0.6802939912112766,0.680161993762373,0.6802572540572128
11,0.5200681377557768,0.5057681729255469,0.7035681886980621,0.7034442005636959,0.7033655829022016
12,0.5272233819967206,0.519874964349047,0.7292213543774132,0.7288529284589804,0.7287672876021634
13,0.5269431552777201,0.5833650040977735,0.7396934252540711,0.73958832895443,0.7394751785458444
14,0.5562223633882339,0.4739935679407111,0.6519272623105086,0.6452291512560978,0.6516147593844511
15,0.5488891922278683,0.4080874738288588,0.6345576649030603,0.6343043931638483,0.6342417683423046
16,0.5256515423000597,0.5294988728975204,0.7501833034699343,0.7499236652987303,0.749865479837389
17,0.5409554244872903,0.452914590918293,0.6749427357852305,0.6697574035075747,0.6751083358230819
18,0.5438472050851424,0.5653996246251782,0.7380044430695968,0.737822926948106,0.7377705938966854
19,0.5356002897750124,0.5332281808622502,0.7174330803859145,0.7171235589992586,0.716972129749427
20,0.5192235004866694,0.4927900787994546,0.7306412003920199,0.7254394345287671,0.7307314397528232
21,0.5207814388634611,0.5804209508654148,0.7335259048972697,0.7333375829094193,0.7332269801032572
22,0.5260110757258052,0.5267755483784652,0.7083398039679056,0.7082866009725333,0.7081971999344809
23,0.5030819938506229,0.5687338520168707,0.7034044086104693,0.7034927307579273,0.7034256059258591
24,0.5166788698019336,0.5567697501312445,0.7560792126022577,0.7558127600988767,0.7556593691222434
25,0.540325154970464,0.5579625391982372,0.7072328044868091,0.7069316648264016,0.7068595359213209
26,0.5669681162520972,0.5246981516096704,0.6901522402513315,0.6898038020651526,0.6897063998333464
27,0.5146253595602126,0.5285527168893647,0.7026079562093123,0.7024781864355818,0.7024521100565209
28,0.5113758165200603,0.5812359094749194,0.7599174623907756,0.759941961035894,0.7599100823641405
29,0.5470039124473375,0.502391674410023,0.637408676399502,0.6372760722913627,0.6372619491885547
30,0.5263511395978082,0.5249348014575218,0.7275101704623493,0.7273404501410278,0.7272933558082089
31,0.5223891081087023,0.5070140733221908,0.7114104315028792,0.7115510521210522,0.7114938118884879
32,0.5335704852697548,0.5439365533150355,0.6992509729138427,0.6993704265277869,0.6993872424880224
33,0.5525021794028497,0.5216975207696788,0.7001719205372092,0.700168576962405,0.7001214629537992
34,0.5091952878495399,0.49708936815359206,0.738313319824639,0.7382340991813382,0.7381530009845648
35,0.5426345663846045,0.5175022483505316,0.6499305683498006,0.6497949818621725,0.6497801581853502
36,0.5093974939356647,0.49745715888360825,0.6946275108129176,0.6892310684903862,0.6947126514105267
37,0.5118044819201487,0.5205270811564974,0.7131362341458429,0.7131976619717968,0.7130402911800588
38,0.523593047714632,0.5206600193715959,0.679881883710289,0.6798686311104638,0.6798780361813075
39,0.4982326785613778,0.5404167437223102,0.7460598702248954,0.7459127274481584,0.7458885252755912
40,0.5287743514969514,0.5286142798728002,0.7589214854866563,0.7588296332285059,0.7587146976803493
41,0.5410747177008484,0.533695946819469,0.762313080636843,0.7626532436426218,0.7625802622049291
42,0.5150971366845142,0.5335078871775023,0.6930399184403487,0.6927132624239964,0.6927412795808684
43,0.5307431582481826,0.49615145341950545,0.725380975642228,0.7256059463232315,0.7255829414344479
44,0.531631687713759,0.5347388683978817,0.7096252821704702,0.7097101816202939,0.7096887353360241
45,0.5363602957426543,0.5413297227013328,0.7388377477609877,0.7383619456357382,0.7383070977717034
46,0.5176430386502113,0.5142676945057042,0.7019608616247508,0.7021966602520604,0.7021629747338733
47,0.5252589816978757,0.49135935755688215,0.7133548490122495,0.7134089157890663,0.7134954961089065
48,0.5467332661119515,0.5462509592269181,0.724600871004976,0.7189378817625193,0.7243008600843581
49,0.5197889679743198,0.5318006802174501,0.6655644080285648,0.665665823335515,0.6657102843939969
