,CNI,CNO,CNIO,AA,RA
0,0.5883020160692434,0.6706392196591601,0.7364641839343413,0.7370372780539628,0.7352343865840882
1,0.622429989896341,0.6473086694452839,0.7512483143928553,0.752264670606073,0.7517260417484788
2,0.5614230843052467,0.6184051664766119,0.7350758600444841,0.7363537049372819,0.7363195628365945
3,0.604815409404619,0.6288334631915966,0.7104264257289505,0.7105118351065626,0.7104745739996301
4,0.5866150915507126,0.6599812724126376,0.7211501131072108,0.7217845669452585,0.721345626296926
5,0.6077663922611324,0.6966832306666655,0.7922347956416138,0.7921634248993881,0.7917150157570954
6,0.578511698127639,0.6671689731479341,0.7438014764551171,0.7438864919176099,0.7428567455233519
7,0.5753972629142267,0.6349383087869935,0.7160973137932369,0.7169877377949058,0.7163829090164945
8,0.5519642428317564,0.5984998319004851,0.7147336823399452,0.7156920296815716,0.7157309927477067
9,0.6053910626679199,0.6555311682017099,0.7168939413620767,0.7168853346857503,0.7163338300235617
10,0.5770525327312453,0.639023764236508,0.7008092073597694,0.7008230564292557,0.7004279985439789
11,0.59882247360875,0.6202260489555965,0.7454514016932633,0.7457707821052101,0.7459978945145679
12,0.5954321776254083,0.6292336023157282,0.7520487402567999,0.751848337591772,0.7512239238008991
13,0.6318638231431467,0.6217285720972249,0.7017004513848963,0.7025149479661591,0.7025130296981864
14,0.6075646231631482,0.6227612573380539,0.7056452223363963,0.7063688695111965,0.7063532515398275
15,0.6102214129821792,0.6507231766735005,0.7226083956784453,0.7238852022699165,0.7236086939613077
16,0.5987488613292842,0.6593737002338167,0.7598350014569205,0.7609515797055488,0.7608103105303164
17,0.587697536300844,0.613191370629845,0.7104868305707113,0.7124269521199172,0.7121912668324001
18,0.6331789830362256,0.6182746957704244,0.7218564543186999,0.7220623887846997,0.7219893259914568
19,0.5841796027074703,0.6232372231968355,0.7129130965964567,0.7142420886867575,0.7144081181338854
20,0.6417444196175879,0.7090297461198406,0.7769766684543891,0.7781730332459755,0.7775275339903095
21,0.5878141569434456,0.6415132383520754,0.7164108889301857,0.7158014331094398,0.7153365333518962
22,0.5865793769076054,0.621661495260262,0.7162996682631051,0.7177223751206281,0.7172613150591726
23,0.5948850967944397,0.6392814626943992,0.7086431287008503,0.7091042848838106,0.7088528714226183
24,0.5759883191140821,0.5871195060534709,0.7001505107453021,0.7012608209487307,0.7013869421711805
25,0.5881991297960107,0.6266774971275734,0.7228629146182969,0.723720074965625,0.7227000339040516
26,0.6048091752467806,0.5853568730746381,0.7275515101918771,0.7274421850471923,0.726010335480165
27,0.5938500068470576,0.6140890477817152,0.7094168811854157,0.7100941986022836,0.7098969654141015
28,0.6069345205138925,0.6024970565304347,0.7082565394741303,0.7078814928644875,0.7074047524886724
29,0.5969693432088907,0.6241766171443927,0.7734045545939767,0.7733768803989505,0.7726477668176643
30,0.5711109670424442,0.6055534490252121,0.727668847174375,0.7286508540404791,0.7281188781183343
31,0.5930981219276819,0.6345412915799632,0.7316034579601314,0.7325978618173045,0.7326923874362918
32,0.56452745760351,0.6258147612912213,0.7137002037120869,0.7128670735104643,0.7115810756694642
33,0.6004341181245334,0.6378304717373351,0.7557709039216464,0.7565858807583093,0.7558677271647398
34,0.6145535906119957,0.6005866442577348,0.7566388404367197,0.7579316328506649,0.7579173651788945
35,0.583767837030545,0.6457131888270262,0.7497071115725293,0.7485248493787181,0.7477297254602938
36,0.5869290576468777,0.6344387823578497,0.7108773376142726,0.7110751340738463,0.7104775927557735
37,0.5744971820113112,0.6580747307185599,0.6911048261180567,0.6874866582527835,0.6908665675476277
38,0.619510376530704,0.613381407889996,0.7532887288864737,0.755714442285265,0.7561512823491346
39,0.6200548780864102,0.6091448734853798,0.7548130394296642,0.7559291407044445,0.7561087077413191
40,0.616123486769614,0.6336911483122354,0.7804262162102625,0.7812773873804997,0.7817275500688289
41,0.588245409609014,0.6111193850237158,0.6922949684881073,0.6922297164452055,0.6917884340706465
42,0.5606738254496513,0.6762019551805505,0.7685869405556873,0.768612224499938,0.7679453025858344
43,0.5988269009689025,0.642674699727938,0.7253234005050962,0.7254437709278386,0.7249557934761707
44,0.6184785799778686,0.6037400095670009,0.6736418348932746,0.6739392639157774,0.673871822718958
45,0.6115046249180179,0.6593365768068088,0.7308853683726471,0.7308748614786169,0.7299254717265607
46,0.5963672006320959,0.6203975619216708,0.6891720149199368,0.6901267752094891,0.6904164566672358
47,0.5863529491148731,0.628890948727665,0.7379527470165586,0.7388605071174753,0.7392093344710556
48,0.6327678783168433,0.6695266162517703,0.7695522388522689,0.7695565428907908,0.7690578948241882
49,0.5967097041068359,0.5673477998113255,0.6838076026233608,0.6843271390775544,0.683973172635349
