,CNI,CNO,CNIO,AA,RA
0,0.7129187373380363,0.672567334613642,0.8721619194263455,0.8711771124422588,0.871457952227031
1,0.7125720778935023,0.6417428675182819,0.9051488821494462,0.9063793447566081,0.9010845800577304
2,0.7128868114238325,0.6812575680921408,0.8807645964929232,0.8840148502350887,0.8797281844362228
3,0.7454349639930338,0.6830452402470071,0.8828834363685701,0.8841318397426509,0.8797303820135136
4,0.6847758421308531,0.6404466535648288,0.8630842828610361,0.8598298005480728,0.8596828715246576
5,0.7394517637774218,0.6819460424781063,0.8851987440020094,0.887099020603002,0.8831081291690044
6,0.7098146143533173,0.6704809373599254,0.8716221673350673,0.8747886395248354,0.8721166710882825
7,0.7242720347794884,0.6904122013635456,0.8986612162283105,0.9014552284444187,0.8984053555557587
8,0.6750532839587465,0.6555614116775905,0.8632733532169492,0.863789431771017,0.8598096511067062
9,0.7378859209014093,0.697614535829687,0.8728523065263135,0.8736098863588064,0.8694369746419055
10,0.7302978326165209,0.6804279545135805,0.865972415384975,0.869377059861624,0.8670844484830068
11,0.7412126378399121,0.6564312682531919,0.8751302637789513,0.8777774271258328,0.8734612581954393
12,0.7334534359218854,0.6711550016736322,0.8862672611678435,0.8876764201975393,0.8846713587027994
13,0.7227939824140127,0.7061188377249079,0.8958668115236912,0.8974515761866577,0.893527702829188
14,0.7192094005654949,0.6311646876154646,0.8937924326741012,0.8957818666554981,0.8917186221821084
15,0.7254423435959437,0.6752279424995347,0.8963164638783863,0.897722887366228,0.8943675827116191
16,0.7080071610548191,0.6629849382729601,0.8627739587948767,0.8637904708421527,0.8602820146048696
17,0.7079384082639615,0.6424598125199571,0.8701451842212201,0.8732674806172572,0.8695553528362665
18,0.6879789070425495,0.6820099531659041,0.8758787820043438,0.8789800738313884,0.8761495974953348
19,0.728704303587805,0.6922984003485051,0.8730515926056084,0.8738702125430645,0.8692390281679433
20,0.7309522374044124,0.6590004067413071,0.8781223823955553,0.876751563417329,0.8764432207262813
21,0.7133507476418878,0.647930446570508,0.8819218146176486,0.8842980331830098,0.8815401810544776
22,0.7196369397417535,0.6567198146539557,0.8902710676002417,0.8892950851976754,0.8870348226463791
23,0.7141047327493395,0.6891617419332977,0.871083822697785,0.8703715304451582,0.8689628012548704
24,0.7096053788237839,0.6311146170496089,0.8419735066795857,0.843030105000222,0.840281777525197
25,0.7119602704540564,0.6404172328681549,0.8865971921682099,0.8898393753055693,0.8867561288790075
26,0.6733083594449892,0.6703317701307557,0.8577943186971019,0.858331557655834,0.8555961006971047
27,0.7101943205770576,0.6739958053182875,0.8448946583626128,0.8434468449894136,0.8428949811087366
28,0.702866001857403,0.6618779182815413,0.8851476520696278,0.8853238297423448,0.8824191541401089
29,0.727661983214617,0.6986973377154622,0.8941492637685695,0.8964922741219365,0.8927906788575127
30,0.6979815466223552,0.6574101888912046,0.8700174320758702,0.87207297321694,0.8702092363063565
31,0.687146138507798,0.6826908702909016,0.8653304041322507,0.8682816733425871,0.8662378312042578
32,0.7281075754559296,0.6761630566126555,0.8747743567047509,0.8754742149570769,0.8708256527482768
33,0.7072032774183452,0.6579015357738829,0.8684615506165152,0.8693334800254371,0.8655173847341889
34,0.6998096512070567,0.6897934121765539,0.8840613031072853,0.8846600838365065,0.8805754576187828
35,0.7133890923000765,0.6764024876324335,0.8745464301282337,0.8732907348757551,0.8712863257519741
36,0.7211728175622576,0.6854012610843067,0.8581168280440765,0.8574803692096238,0.8536110750459736
37,0.7047106933713361,0.6822710291851879,0.861086587376034,0.862941085946188,0.8599061290508649
38,0.7490679059561716,0.7007274250871589,0.8907609613798693,0.8943426384947235,0.891294284425
39,0.7347231713848209,0.7012091972588672,0.8836743113500802,0.8856297520129957,0.8816702578796476
40,0.6990085736242939,0.6185807789697086,0.8770231720125639,0.878281148791926,0.87215324021889
41,0.726875314315899,0.6776181452811667,0.8704874136731146,0.8738793020987635,0.8715382539397322
42,0.730103209266819,0.6594140705181673,0.8860702775543564,0.8888998349817588,0.8838050316610533
43,0.7084274210769061,0.6573580869733049,0.8704666340378716,0.8712959675442299,0.8674208727016983
44,0.7200530855047935,0.6787270670413545,0.8701849064309303,0.8700639227285245,0.8671260990802927
45,0.7034414702518653,0.6600212630240716,0.8734202784579305,0.8738054733678801,0.8686454159376161
46,0.7308153784364249,0.6853341144170959,0.8821370992617609,0.8812398518835624,0.8788687481658941
47,0.7160861331837473,0.6903577538175933,0.8832720543421261,0.885123612146722,0.8806943450443969
48,0.6886800343948281,0.6925050342961511,0.8688135930835316,0.869824642716774,0.8656355103080939
49,0.7276771952948546,0.6832735792410711,0.8774020359164725,0.8781315169232449,0.8737803377647103
