,CNI,CNO,CNIO,AA,RA
0,0.8313212413839733,0.7830266354863078,0.8776153361993844,0.8790110673832348,0.8803963145916802
1,0.8170362710917336,0.7851924060528068,0.8670735283852575,0.8696954620651653,0.8703035194691775
2,0.7990251005473077,0.8061172896928346,0.8801103283983015,0.8799453487903186,0.8840543395754366
3,0.813490335362907,0.8189618730066687,0.8662137656647659,0.8661373022776329,0.8705753841693243
4,0.8377576716332892,0.8328301907170963,0.8908614566987577,0.8945057379094076,0.8944450801496726
5,0.7987250366978181,0.8355993473480089,0.8905735652311826,0.8908125936326537,0.8913557140334732
6,0.8479244695525684,0.8051451299575296,0.9073750991765079,0.9063691971800878,0.904622879885665
7,0.8146171761112205,0.7957218317648882,0.8915021441165296,0.8909222454566275,0.8932500995527028
8,0.8039696580085898,0.8077478508572569,0.8776489717267999,0.879772319037718,0.882102381402424
9,0.8190651162514335,0.8058862830768784,0.8774639579953931,0.8778971684653833,0.8775983088299858
10,0.8262891582563899,0.8424067138739071,0.8792395784341823,0.8796185719094564,0.8816639686069049
11,0.8316433504260929,0.7908655960521382,0.9117768765266829,0.9141413071851362,0.9101931670388804
12,0.7917026676611656,0.7868688748898321,0.8781444719341793,0.8799512775334857,0.8822251313952253
13,0.8308916585546747,0.7875429819682009,0.892001182033097,0.8927257219672738,0.8929931743382933
14,0.8302980488528394,0.8280007034091729,0.8893200034604165,0.890903502454763,0.8890596890516976
15,0.819403011313602,0.7862850036346578,0.9020950208816096,0.9067975290966241,0.9077758193777355
16,0.815829846907556,0.7627176552719563,0.8798594466097661,0.8843208396781239,0.8836603830290253
17,0.843332462050683,0.7913860208289294,0.8978598196930131,0.8986213587030589,0.8958120312109056
18,0.8212425043912384,0.841362144983312,0.8740711196323306,0.8710141727059434,0.8747202730320771
19,0.851860573703302,0.8034523755660259,0.900131119896596,0.9013336178493443,0.8986851528702896
20,0.8335758455482911,0.7888402670004314,0.9154797152685528,0.9169062828030664,0.9124178255483802
21,0.8185204577544432,0.7805127885801495,0.8832086547930097,0.8858361490834031,0.8868542351356985
22,0.8016716674246374,0.775478760181765,0.9001232257014926,0.9036706950036789,0.903629644419302
23,0.8325128674245008,0.7779384785947985,0.8999198704498613,0.9010029966103535,0.8995768566894893
24,0.8098959575355977,0.7790213525932539,0.9051856914751863,0.9094161984738104,0.9074026718425487
25,0.8255749147649041,0.8048668738716045,0.9035696813386437,0.9066210211412494,0.90492323907768
26,0.8124764942167804,0.763356012590689,0.897615625220064,0.9009380610792856,0.8998681911123508
27,0.7960835695556014,0.8016736276432144,0.8801316210263994,0.8829087163554958,0.8835710457584434
28,0.7928764760216171,0.7758498978934383,0.886883592682924,0.8876282721556956,0.8934531637469286
29,0.7926529618451361,0.8061144799948597,0.8666625078225876,0.8681583274141319,0.8706040908062698
30,0.834439280134851,0.7853192883916528,0.8988721734354922,0.9017310624843374,0.899768158299038
31,0.8142358648376087,0.7868951821538948,0.8901654536445119,0.8927602154894761,0.8921630910660953
32,0.803754301040836,0.823368102939241,0.8839077696380475,0.8837565813226619,0.8869573509881574
33,0.8148171985436607,0.7979532576757089,0.8917207952567846,0.8925790354063511,0.8925308411539497
34,0.8126079443799477,0.7744923296425565,0.876780576068674,0.883302100722233,0.8838875999747189
35,0.8154494463138136,0.7827192120550789,0.8869467159244458,0.885202539475823,0.886190111467396
36,0.8096572916361733,0.7654826278096247,0.8888703900455808,0.8911430844441535,0.8884413588484777
37,0.8468969090248336,0.8008697990063175,0.9181168697614527,0.9202384930714687,0.9168731127602503
38,0.8205465365895286,0.7764960422790285,0.9070277135054784,0.907891960775494,0.9093714293491422
39,0.8438787941729811,0.8387580725550215,0.9028461521505288,0.9044415122649282,0.907058578644472
40,0.8281677986329794,0.799832178004991,0.8937180784217752,0.8945614619388376,0.8968494593541995
41,0.8001260714540416,0.8042488808119759,0.8692165538416563,0.8692102156539139,0.8732787157522901
42,0.8437120882178437,0.8427279274132623,0.8819943857885456,0.8804630185226586,0.8820637601759055
43,0.8147634862918939,0.8219311600372173,0.8780672906576474,0.8791975405887626,0.8810484751199179
44,0.824168196430357,0.8245023061334747,0.8832503617549559,0.8857269593640112,0.8870903526178223
45,0.8193334023273792,0.7685209234827645,0.8846867012945662,0.8878881789085831,0.8854390620921313
46,0.8355580501651877,0.7936062648790485,0.8476745752495644,0.8477400783641179,0.8470364814907524
47,0.814662253279392,0.7751316813073388,0.8865712240596271,0.8897069549266157,0.8879476788757952
48,0.8250139255249118,0.7982298123247131,0.8900104177807354,0.8928128232806728,0.8928885986912629
49,0.8441932549239802,0.8041486674652283,0.9122841509435995,0.9139546952358609,0.909762273219037
